Experiment_ID,Matrix_Size,CPU_Set_Name,CPU_Cores_List,Run_Number,Executed_Governor,Time_sec,Temp°C,Timestamp
EXP_0424,6000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],4,performance,20.574939966201782,75.0,2025-11-26T04:33:14.051599
EXP_0375,6000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],15,performance,27.96204900741577,72.0,2025-11-26T04:33:52.852577
EXP_0430,6000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],10,performance,25.660316705703735,73.0,2025-11-26T04:34:29.521693
EXP_0538,8000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],28,performance,82.5364921092987,73.0,2025-11-26T04:36:03.055552
EXP_0313,4000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],13,performance,5.334349870681763,79.0,2025-11-26T04:36:19.374629
EXP_0239,2000,8E,[16; 17; 18; 19; 20; 21; 22; 23],29,performance,1.423543930053711,73.0,2025-11-26T04:36:31.879654
EXP_0560,8000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],20,performance,77.3703441619873,77.0,2025-11-26T04:38:00.280431
EXP_0433,6000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],13,performance,25.914551496505737,73.0,2025-11-26T04:38:37.193626
EXP_0287,4000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],17,performance,6.502387523651123,77.0,2025-11-26T04:38:54.745893
EXP_0427,6000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],7,performance,28.093815326690674,73.0,2025-11-26T04:39:33.797678
EXP_0599,8000,8E,[16; 17; 18; 19; 20; 21; 22; 23],29,performance,145.3657510280609,75.0,2025-11-26T04:42:10.245806
EXP_0362,6000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],2,performance,29.047215938568115,74.0,2025-11-26T04:42:50.143743
EXP_0074,1000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],14,performance,0.5085656642913818,73.0,2025-11-26T04:43:01.655229
EXP_0040,1000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],10,performance,0.5537643432617188,75.0,2025-11-26T04:43:13.208061
EXP_0156,2000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],6,performance,1.2338674068450928,75.0,2025-11-26T04:43:25.421047
EXP_0219,2000,8E,[16; 17; 18; 19; 20; 21; 22; 23],9,performance,1.420802116394043,70.0,2025-11-26T04:43:37.889468
EXP_0371,6000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],11,performance,14.474580526351929,78.0,2025-11-26T04:44:03.179638
EXP_0211,2000,8E,[16; 17; 18; 19; 20; 21; 22; 23],1,performance,1.4112508296966553,71.0,2025-11-26T04:44:15.626209
EXP_0236,2000,8E,[16; 17; 18; 19; 20; 21; 22; 23],26,performance,1.3990578651428223,70.0,2025-11-26T04:44:28.087817
EXP_0547,8000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],7,performance,73.26908302307129,74.0,2025-11-26T04:45:52.296279
EXP_0061,1000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],1,performance,0.5091991424560547,74.0,2025-11-26T04:46:03.800384
EXP_0301,4000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],1,performance,5.331331014633179,78.0,2025-11-26T04:46:20.105957
EXP_0260,4000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],20,performance,4.387011528015137,77.0,2025-11-26T04:46:35.290109
EXP_0281,4000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],11,performance,6.49638295173645,82.0,2025-11-26T04:46:52.856010
EXP_0229,2000,8E,[16; 17; 18; 19; 20; 21; 22; 23],19,performance,1.4090828895568848,72.0,2025-11-26T04:47:05.349693
EXP_0012,1000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],12,performance,0.48129940032958984,72.0,2025-11-26T04:47:16.698658
EXP_0413,6000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],23,performance,23.812664031982422,74.0,2025-11-26T04:47:51.514784
EXP_0084,1000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],24,performance,0.5126252174377441,73.0,2025-11-26T04:48:03.021801
EXP_0091,1000,8E,[16; 17; 18; 19; 20; 21; 22; 23],1,performance,0.6520488262176514,70.0,2025-11-26T04:48:14.765902
EXP_0209,2000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],29,performance,1.0854170322418213,73.0,2025-11-26T04:48:26.870646
EXP_0539,8000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],29,performance,78.59910106658936,75.0,2025-11-26T04:49:56.461581
EXP_0336,4000,8E,[16; 17; 18; 19; 20; 21; 22; 23],6,performance,8.114115953445435,76.0,2025-11-26T04:50:15.672511
EXP_0080,1000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],20,performance,0.5034949779510498,75.0,2025-11-26T04:50:27.192465
EXP_0435,6000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],15,performance,22.375845909118652,75.0,2025-11-26T04:51:00.558447
EXP_0141,2000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],21,performance,0.9769842624664307,76.0,2025-11-26T04:51:12.354485
EXP_0282,4000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],12,performance,6.4858481884002686,77.0,2025-11-26T04:51:29.821146
EXP_0269,4000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],29,performance,4.339459180831909,77.0,2025-11-26T04:51:45.020487
EXP_0415,6000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],25,performance,27.3078773021698,74.0,2025-11-26T04:52:23.320427
EXP_0200,2000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],20,performance,1.093914270401001,73.0,2025-11-26T04:52:35.403042
EXP_0465,6000,8E,[16; 17; 18; 19; 20; 21; 22; 23],15,performance,35.97463035583496,73.0,2025-11-26T04:53:22.420291
EXP_0576,8000,8E,[16; 17; 18; 19; 20; 21; 22; 23],6,performance,145.3857171535492,75.0,2025-11-26T04:55:58.931707
EXP_0585,8000,8E,[16; 17; 18; 19; 20; 21; 22; 23],15,performance,145.70424151420593,75.0,2025-11-26T04:58:35.684246
EXP_0372,6000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],12,performance,26.58873748779297,73.0,2025-11-26T04:59:13.217113
EXP_0400,6000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],10,performance,28.785217761993408,74.0,2025-11-26T04:59:53.006676
EXP_0341,4000,8E,[16; 17; 18; 19; 20; 21; 22; 23],11,performance,8.14655065536499,76.0,2025-11-26T05:00:12.247688
EXP_0149,2000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],29,performance,0.9874832630157471,78.0,2025-11-26T05:00:24.063640
