Experiment_ID,Matrix_Size,CPU_Set_Name,CPU_Cores_List,Run_Number
EXP_0448,6000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],28
EXP_0546,8000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],6
EXP_0396,6000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],6
EXP_0567,8000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],27
EXP_0403,6000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],13
EXP_0387,6000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],27
EXP_0581,8000,8E,[16; 17; 18; 19; 20; 21; 22; 23],11
EXP_0295,4000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],25
EXP_0501,8000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],21
EXP_0483,8000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],3
EXP_0416,6000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],26
EXP_0113,1000,8E,[16; 17; 18; 19; 20; 21; 22; 23],23
EXP_0180,2000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],30
EXP_0422,6000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],2
EXP_0468,6000,8E,[16; 17; 18; 19; 20; 21; 22; 23],18
EXP_0450,6000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],30
EXP_0374,6000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],14
EXP_0315,4000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],15
EXP_0152,2000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],2
EXP_0583,8000,8E,[16; 17; 18; 19; 20; 21; 22; 23],13
EXP_0234,2000,8E,[16; 17; 18; 19; 20; 21; 22; 23],24
EXP_0307,4000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],7
EXP_0550,8000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],10
EXP_0165,2000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],15
EXP_0318,4000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],18
EXP_0137,2000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],17
EXP_0411,6000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],21
EXP_0198,2000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],18
EXP_0569,8000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],29
EXP_0259,4000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],19
EXP_0233,2000,8E,[16; 17; 18; 19; 20; 21; 22; 23],23
EXP_0116,1000,8E,[16; 17; 18; 19; 20; 21; 22; 23],26
EXP_0121,2000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],1
EXP_0489,8000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],9
EXP_0377,6000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],17
EXP_0385,6000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],25
EXP_0225,2000,8E,[16; 17; 18; 19; 20; 21; 22; 23],15
EXP_0568,8000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],28
EXP_0457,6000,8E,[16; 17; 18; 19; 20; 21; 22; 23],7
EXP_0348,4000,8E,[16; 17; 18; 19; 20; 21; 22; 23],18
EXP_0128,2000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],8
EXP_0591,8000,8E,[16; 17; 18; 19; 20; 21; 22; 23],21
EXP_0286,4000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],16
EXP_0554,8000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],14
EXP_0044,1000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],14
EXP_0108,1000,8E,[16; 17; 18; 19; 20; 21; 22; 23],18
EXP_0565,8000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],25
EXP_0445,6000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],25
EXP_0134,2000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],14
EXP_0496,8000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],16
EXP_0045,1000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],15
EXP_0170,2000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],20
EXP_0066,1000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],6
EXP_0284,4000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],14
EXP_0086,1000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],26
EXP_0243,4000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],3
EXP_0187,2000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],7
EXP_0327,4000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],27
EXP_0160,2000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],10
EXP_0013,1000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],13
EXP_0036,1000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],6
EXP_0029,1000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],29
EXP_0171,2000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],21
EXP_0143,2000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],23
EXP_0237,2000,8E,[16; 17; 18; 19; 20; 21; 22; 23],27
EXP_0464,6000,8E,[16; 17; 18; 19; 20; 21; 22; 23],14
EXP_0497,8000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],17
EXP_0222,2000,8E,[16; 17; 18; 19; 20; 21; 22; 23],12
EXP_0545,8000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],5
EXP_0096,1000,8E,[16; 17; 18; 19; 20; 21; 22; 23],6
EXP_0052,1000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],22
EXP_0241,4000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],1
EXP_0508,8000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],28
EXP_0352,4000,8E,[16; 17; 18; 19; 20; 21; 22; 23],22
EXP_0517,8000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],7
EXP_0179,2000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],29
EXP_0461,6000,8E,[16; 17; 18; 19; 20; 21; 22; 23],11
EXP_0527,8000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],17
EXP_0042,1000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],12
EXP_0555,8000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],15
EXP_0523,8000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],13
EXP_0207,2000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],27
EXP_0393,6000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],3
EXP_0283,4000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],13
EXP_0359,4000,8E,[16; 17; 18; 19; 20; 21; 22; 23],29
EXP_0398,6000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],8
EXP_0255,4000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],15
EXP_0218,2000,8E,[16; 17; 18; 19; 20; 21; 22; 23],8
EXP_0005,1000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],5
EXP_0257,4000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],17
EXP_0564,8000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],24
EXP_0534,8000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],24
EXP_0431,6000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],11
EXP_0101,1000,8E,[16; 17; 18; 19; 20; 21; 22; 23],11
EXP_0227,2000,8E,[16; 17; 18; 19; 20; 21; 22; 23],17
EXP_0449,6000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],29
EXP_0548,8000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],8
EXP_0572,8000,8E,[16; 17; 18; 19; 20; 21; 22; 23],2
EXP_0214,2000,8E,[16; 17; 18; 19; 20; 21; 22; 23],4
EXP_0360,4000,8E,[16; 17; 18; 19; 20; 21; 22; 23],30
EXP_0172,2000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],22
EXP_0099,1000,8E,[16; 17; 18; 19; 20; 21; 22; 23],9
EXP_0293,4000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],23
EXP_0216,2000,8E,[16; 17; 18; 19; 20; 21; 22; 23],6
EXP_0062,1000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],2
EXP_0407,6000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],17
EXP_0048,1000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],18
EXP_0033,1000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],3
EXP_0418,6000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],28
EXP_0268,4000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],28
EXP_0328,4000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],28
EXP_0201,2000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],21
EXP_0135,2000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],15
EXP_0028,1000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],28
EXP_0525,8000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],15
EXP_0506,8000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],26
EXP_0231,2000,8E,[16; 17; 18; 19; 20; 21; 22; 23],21
EXP_0490,8000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],10
EXP_0261,4000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],21
EXP_0379,6000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],19
EXP_0289,4000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],19
EXP_0419,6000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],29
EXP_0392,6000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],2
EXP_0499,8000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],19
EXP_0139,2000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],19
EXP_0063,1000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],3
EXP_0472,6000,8E,[16; 17; 18; 19; 20; 21; 22; 23],22
EXP_0129,2000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],9
EXP_0584,8000,8E,[16; 17; 18; 19; 20; 21; 22; 23],14
EXP_0521,8000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],11
EXP_0065,1000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],5
EXP_0015,1000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],15
EXP_0157,2000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],7
EXP_0041,1000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],11
EXP_0493,8000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],13
EXP_0380,6000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],20
EXP_0188,2000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],8
EXP_0217,2000,8E,[16; 17; 18; 19; 20; 21; 22; 23],7
EXP_0053,1000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],23
EXP_0338,4000,8E,[16; 17; 18; 19; 20; 21; 22; 23],8
EXP_0296,4000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],26
EXP_0252,4000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],12
EXP_0462,6000,8E,[16; 17; 18; 19; 20; 21; 22; 23],12
EXP_0456,6000,8E,[16; 17; 18; 19; 20; 21; 22; 23],6
EXP_0598,8000,8E,[16; 17; 18; 19; 20; 21; 22; 23],28
EXP_0270,4000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],30
EXP_0202,2000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],22
EXP_0162,2000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],12
EXP_0402,6000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],12
EXP_0477,6000,8E,[16; 17; 18; 19; 20; 21; 22; 23],27
EXP_0106,1000,8E,[16; 17; 18; 19; 20; 21; 22; 23],16
EXP_0390,6000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],30
EXP_0002,1000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],2
EXP_0559,8000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],19
EXP_0081,1000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],21
EXP_0206,2000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],26
EXP_0035,1000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],5
EXP_0509,8000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],29
EXP_0428,6000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],8
EXP_0455,6000,8E,[16; 17; 18; 19; 20; 21; 22; 23],5
EXP_0367,6000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],7
EXP_0092,1000,8E,[16; 17; 18; 19; 20; 21; 22; 23],2
EXP_0340,4000,8E,[16; 17; 18; 19; 20; 21; 22; 23],10
EXP_0346,4000,8E,[16; 17; 18; 19; 20; 21; 22; 23],16
EXP_0242,4000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],2
EXP_0014,1000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],14
EXP_0316,4000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],16
EXP_0388,6000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],28
EXP_0274,4000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],4
EXP_0167,2000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],17
EXP_0595,8000,8E,[16; 17; 18; 19; 20; 21; 22; 23],25
EXP_0485,8000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],5
EXP_0586,8000,8E,[16; 17; 18; 19; 20; 21; 22; 23],16
EXP_0505,8000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],25
EXP_0244,4000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],4
EXP_0563,8000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],23
EXP_0190,2000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],10
EXP_0476,6000,8E,[16; 17; 18; 19; 20; 21; 22; 23],26
EXP_0511,8000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],1
EXP_0059,1000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],29
EXP_0475,6000,8E,[16; 17; 18; 19; 20; 21; 22; 23],25
EXP_0561,8000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],21
EXP_0253,4000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],13
EXP_0022,1000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],22
EXP_0314,4000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],14
EXP_0460,6000,8E,[16; 17; 18; 19; 20; 21; 22; 23],10
EXP_0161,2000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],11
EXP_0277,4000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],7
EXP_0192,2000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],12
EXP_0386,6000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],26
EXP_0414,6000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],24
EXP_0492,8000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],12
EXP_0344,4000,8E,[16; 17; 18; 19; 20; 21; 22; 23],14
EXP_0309,4000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],9
EXP_0131,2000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],11
EXP_0100,1000,8E,[16; 17; 18; 19; 20; 21; 22; 23],10
EXP_0373,6000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],13
EXP_0088,1000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],28
EXP_0459,6000,8E,[16; 17; 18; 19; 20; 21; 22; 23],9
EXP_0331,4000,8E,[16; 17; 18; 19; 20; 21; 22; 23],1
EXP_0215,2000,8E,[16; 17; 18; 19; 20; 21; 22; 23],5
EXP_0467,6000,8E,[16; 17; 18; 19; 20; 21; 22; 23],17
EXP_0122,2000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],2
EXP_0021,1000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],21
EXP_0072,1000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],12
EXP_0107,1000,8E,[16; 17; 18; 19; 20; 21; 22; 23],17
EXP_0271,4000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],1
EXP_0436,6000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],16
EXP_0103,1000,8E,[16; 17; 18; 19; 20; 21; 22; 23],13
