Experiment_ID,Matrix_Size,CPU_Set_Name,CPU_Cores_List,Run_Number,Executed_Governor,Time_sec,Temp°C,Timestamp
EXP_0018,1000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],18,performance,0.10545063018798828,68.0,2025-11-25T23:26:03.752414
EXP_0300,4000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],30,performance,6.731350660324097,76.0,2025-11-25T23:26:20.788868
EXP_0256,4000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],16,performance,6.781509160995483,78.0,2025-11-25T23:26:37.878593
EXP_0306,4000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],6,performance,14.182167291641235,72.0,2025-11-25T23:27:02.362795
EXP_0574,8000,8E,[16; 17; 18; 19; 20; 21; 22; 23],4,performance,140.14219117164612,77.0,2025-11-25T23:29:33.311362
EXP_0191,2000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],11,performance,1.0086774826049805,74.0,2025-11-25T23:29:44.536236
EXP_0319,4000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],19,performance,14.327423334121704,78.0,2025-11-25T23:30:09.170985
EXP_0528,8000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],18,performance,69.21538186073303,76.0,2025-11-25T23:31:29.124029
EXP_0272,4000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],2,performance,7.057341575622559,77.0,2025-11-25T23:31:46.501283
EXP_0095,1000,8E,[16; 17; 18; 19; 20; 21; 22; 23],5,performance,0.14548516273498535,74.0,2025-11-25T23:31:56.812506
EXP_0181,2000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],1,performance,0.9823944568634033,71.0,2025-11-25T23:32:07.988050
EXP_0332,4000,8E,[16; 17; 18; 19; 20; 21; 22; 23],2,performance,15.047982454299927,76.0,2025-11-25T23:32:33.344631
EXP_0329,4000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],29,performance,14.200931310653687,74.0,2025-11-25T23:32:57.852689
EXP_0312,4000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],12,performance,14.199577808380127,75.0,2025-11-25T23:33:22.367613
EXP_0006,1000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],6,performance,0.0997922420501709,71.0,2025-11-25T23:33:32.643080
EXP_0046,1000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],16,performance,0.12871885299682617,70.0,2025-11-25T23:33:42.932088
EXP_0399,6000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],9,performance,25.241355180740356,74.0,2025-11-25T23:34:18.657100
EXP_0577,8000,8E,[16; 17; 18; 19; 20; 21; 22; 23],7,performance,141.03395247459412,74.0,2025-11-25T23:36:50.421681
EXP_0469,6000,8E,[16; 17; 18; 19; 20; 21; 22; 23],19,performance,58.4796507358551,76.0,2025-11-25T23:37:59.415192
EXP_0017,1000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],17,performance,0.0987691879272461,73.0,2025-11-25T23:38:09.692040
EXP_0049,1000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],19,performance,0.12213397026062012,72.0,2025-11-25T23:38:19.982294
