Experiment_ID,Matrix_Size,CPU_Set_Name,CPU_Cores_List,Run_Number,Executed_Governor,Time_sec,Temp°C,Timestamp
EXP_0063,1000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],3,performance,0.03697967529296875,42.0,2025-11-26T15:07:01.402278
EXP_0472,6000,8E,[16; 17; 18; 19; 20; 21; 22; 23],22,performance,6.839240550994873,44.0,2025-11-26T15:07:19.049562
EXP_0129,2000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],9,performance,0.09361863136291504,44.0,2025-11-26T15:07:29.375613
EXP_0584,8000,8E,[16; 17; 18; 19; 20; 21; 22; 23],14,performance,5.969924449920654,47.0,2025-11-26T15:07:46.139586
EXP_0521,8000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],11,performance,5.22376275062561,49.0,2025-11-26T15:08:02.628568
EXP_0065,1000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],5,performance,0.03208208084106445,44.0,2025-11-26T15:08:12.850206
EXP_0015,1000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],15,performance,0.01715254783630371,44.0,2025-11-26T15:08:23.050106
EXP_0157,2000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],7,performance,0.07504677772521973,43.0,2025-11-26T15:08:33.313566
EXP_0041,1000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],11,performance,0.022847652435302734,42.0,2025-11-26T15:08:43.503852
EXP_0493,8000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],13,performance,4.055198669433594,48.0,2025-11-26T15:08:58.416116
EXP_0380,6000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],20,performance,1.0873980522155762,47.0,2025-11-26T15:09:10.010540
EXP_0188,2000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],8,performance,0.1942896842956543,43.0,2025-11-26T15:09:20.420116
EXP_0217,2000,8E,[16; 17; 18; 19; 20; 21; 22; 23],7,performance,0.27280235290527344,42.0,2025-11-26T15:09:30.941502
EXP_0053,1000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],23,performance,0.016834497451782227,42.0,2025-11-26T15:09:41.139602
EXP_0338,4000,8E,[16; 17; 18; 19; 20; 21; 22; 23],8,performance,1.966573715209961,42.0,2025-11-26T15:09:53.453810
EXP_0296,4000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],26,performance,0.7166643142700195,44.0,2025-11-26T15:10:04.608039
EXP_0252,4000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],12,performance,0.5308024883270264,43.0,2025-11-26T15:10:15.453587
EXP_0462,6000,8E,[16; 17; 18; 19; 20; 21; 22; 23],12,performance,2.575831413269043,44.0,2025-11-26T15:10:28.559672
EXP_0456,6000,8E,[16; 17; 18; 19; 20; 21; 22; 23],6,performance,2.566847324371338,45.0,2025-11-26T15:10:41.940238
EXP_0598,8000,8E,[16; 17; 18; 19; 20; 21; 22; 23],28,performance,5.948745489120483,47.0,2025-11-26T15:10:59.183519
EXP_0270,4000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],30,performance,0.7259900569915771,45.0,2025-11-26T15:11:10.360673
EXP_0202,2000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],22,performance,0.10963678359985352,42.0,2025-11-26T15:11:20.683930
EXP_0162,2000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],12,performance,0.08874297142028809,43.0,2025-11-26T15:11:30.992484
EXP_0402,6000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],12,performance,2.413784980773926,45.0,2025-11-26T15:11:43.920265
EXP_0477,6000,8E,[16; 17; 18; 19; 20; 21; 22; 23],27,performance,4.709186315536499,44.0,2025-11-26T15:11:59.164297
EXP_0106,1000,8E,[16; 17; 18; 19; 20; 21; 22; 23],16,performance,0.04017043113708496,42.0,2025-11-26T15:12:09.399088
EXP_0390,6000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],30,performance,2.399808645248413,44.0,2025-11-26T15:12:22.591921
EXP_0002,1000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],2,performance,0.012229681015014648,42.0,2025-11-26T15:12:32.776414
EXP_0559,8000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],19,performance,5.441453218460083,45.0,2025-11-26T15:12:48.993811
EXP_0081,1000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],21,performance,0.022255420684814453,42.0,2025-11-26T15:12:59.212271
EXP_0206,2000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],26,performance,0.1822071075439453,43.0,2025-11-26T15:13:09.638062
EXP_0035,1000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],5,performance,0.01584315299987793,42.0,2025-11-26T15:13:19.823382
EXP_0509,8000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],29,performance,4.00143027305603,48.0,2025-11-26T15:13:34.600113
EXP_0428,6000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],8,performance,2.406566619873047,43.0,2025-11-26T15:13:47.534811
EXP_0455,6000,8E,[16; 17; 18; 19; 20; 21; 22; 23],5,performance,6.8407862186431885,44.0,2025-11-26T15:14:05.157624
EXP_0367,6000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],7,performance,2.3364555835723877,45.0,2025-11-26T15:14:18.300104
EXP_0092,1000,8E,[16; 17; 18; 19; 20; 21; 22; 23],2,performance,0.0337369441986084,42.0,2025-11-26T15:14:28.523167
EXP_0340,4000,8E,[16; 17; 18; 19; 20; 21; 22; 23],10,performance,0.7726259231567383,44.0,2025-11-26T15:14:39.751864
EXP_0346,4000,8E,[16; 17; 18; 19; 20; 21; 22; 23],16,performance,0.7720253467559814,44.0,2025-11-26T15:14:50.984346
EXP_0242,4000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],2,performance,0.7217957973480225,43.0,2025-11-26T15:15:02.142626
EXP_0014,1000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],14,performance,0.01637434959411621,40.0,2025-11-26T15:15:12.323169
EXP_0316,4000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],16,performance,0.7340872287750244,42.0,2025-11-26T15:15:23.399201
EXP_0388,6000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],28,performance,2.389699697494507,43.0,2025-11-26T15:15:36.580760
EXP_0274,4000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],4,performance,0.7215182781219482,44.0,2025-11-26T15:15:47.610452
EXP_0167,2000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],17,performance,0.07488012313842773,41.0,2025-11-26T15:15:57.883379
EXP_0595,8000,8E,[16; 17; 18; 19; 20; 21; 22; 23],25,performance,6.001919984817505,44.0,2025-11-26T15:16:14.738666
EXP_0485,8000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],5,performance,5.6053547859191895,47.0,2025-11-26T15:16:31.591009
EXP_0586,8000,8E,[16; 17; 18; 19; 20; 21; 22; 23],16,performance,6.016604900360107,46.0,2025-11-26T15:16:48.402397
EXP_0505,8000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],25,performance,5.582585573196411,47.0,2025-11-26T15:17:05.257851
EXP_0244,4000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],4,performance,0.7456784248352051,48.0,2025-11-26T15:17:16.324790
EXP_0563,8000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],23,performance,5.568899393081665,47.0,2025-11-26T15:17:32.780968
EXP_0190,2000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],10,performance,0.10959196090698242,45.0,2025-11-26T15:17:43.117786
EXP_0476,6000,8E,[16; 17; 18; 19; 20; 21; 22; 23],26,performance,4.703847169876099,45.0,2025-11-26T15:17:58.633677
EXP_0511,8000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],1,performance,5.223411560058594,48.0,2025-11-26T15:18:15.127757
EXP_0059,1000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],29,performance,0.019510984420776367,47.0,2025-11-26T15:18:25.310407
EXP_0475,6000,8E,[16; 17; 18; 19; 20; 21; 22; 23],25,performance,2.579824447631836,47.0,2025-11-26T15:18:38.416201
EXP_0561,8000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],21,performance,5.688049077987671,49.0,2025-11-26T15:18:55.396035
EXP_0253,4000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],13,performance,0.7237746715545654,47.0,2025-11-26T15:19:06.567612
EXP_0022,1000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],22,performance,0.014756441116333008,44.0,2025-11-26T15:19:16.749775
EXP_0314,4000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],14,performance,0.7341034412384033,45.0,2025-11-26T15:19:27.818535
EXP_0460,6000,8E,[16; 17; 18; 19; 20; 21; 22; 23],10,performance,4.417670011520386,45.0,2025-11-26T15:19:43.036896
EXP_0161,2000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],11,performance,0.09643816947937012,44.0,2025-11-26T15:19:53.363140
EXP_0277,4000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],7,performance,0.5176436901092529,48.0,2025-11-26T15:20:04.176295
EXP_0192,2000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],12,performance,0.10149741172790527,43.0,2025-11-26T15:20:14.482575
EXP_0386,6000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],26,performance,2.3955554962158203,44.0,2025-11-26T15:20:27.664367
EXP_0414,6000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],24,performance,1.7628989219665527,49.0,2025-11-26T15:20:39.972854
EXP_0492,8000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],12,performance,4.05423378944397,48.0,2025-11-26T15:20:54.796618
EXP_0344,4000,8E,[16; 17; 18; 19; 20; 21; 22; 23],14,performance,0.7790501117706299,45.0,2025-11-26T15:21:05.918547
EXP_0309,4000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],9,performance,0.6990320682525635,45.0,2025-11-26T15:21:17.079131
EXP_0131,2000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],11,performance,0.09655618667602539,43.0,2025-11-26T15:21:27.404319
EXP_0100,1000,8E,[16; 17; 18; 19; 20; 21; 22; 23],10,performance,0.03133082389831543,42.0,2025-11-26T15:21:37.625331
EXP_0373,6000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],13,performance,2.3993723392486572,43.0,2025-11-26T15:21:50.818564
EXP_0088,1000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],28,performance,0.02055525779724121,40.0,2025-11-26T15:22:01.017533
EXP_0459,6000,8E,[16; 17; 18; 19; 20; 21; 22; 23],9,performance,4.709829568862915,43.0,2025-11-26T15:22:16.535214
EXP_0331,4000,8E,[16; 17; 18; 19; 20; 21; 22; 23],1,performance,0.7715330123901367,44.0,2025-11-26T15:22:27.773641
EXP_0215,2000,8E,[16; 17; 18; 19; 20; 21; 22; 23],5,performance,0.10719418525695801,41.0,2025-11-26T15:22:38.132315
EXP_0467,6000,8E,[16; 17; 18; 19; 20; 21; 22; 23],17,performance,2.5650835037231445,44.0,2025-11-26T15:22:51.496579
EXP_0122,2000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],2,performance,0.09648752212524414,42.0,2025-11-26T15:23:01.831748
EXP_0021,1000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],21,performance,0.01627373695373535,43.0,2025-11-26T15:23:12.011740
EXP_0072,1000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],12,performance,0.03218531608581543,40.0,2025-11-26T15:23:22.229759
EXP_0107,1000,8E,[16; 17; 18; 19; 20; 21; 22; 23],17,performance,0.048026323318481445,39.0,2025-11-26T15:23:32.476964
EXP_0271,4000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],1,performance,0.6629235744476318,42.0,2025-11-26T15:23:43.580381
EXP_0436,6000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],16,performance,2.332533359527588,43.0,2025-11-26T15:23:56.440539
EXP_0103,1000,8E,[16; 17; 18; 19; 20; 21; 22; 23],13,performance,0.04890751838684082,39.0,2025-11-26T15:24:06.666483
